"AllocatedGB","College","UsageGB","X_time","source","sourcetype"
20671,"CEPSW",10705,"2021-08-23T07:20:30.000+0000","http:research_data","httpevent"
20671,"CEPSW",10705,"2021-08-22T07:21:14.000+0000","http:research_data","httpevent"
20671,"CEPSW",10705,"2021-08-21T07:23:07.000+0000","http:research_data","httpevent"
20621,"CEPSW",10702,"2021-08-20T07:20:53.000+0000","http:research_data","httpevent"
20621,"CEPSW",10692,"2021-08-19T07:23:16.000+0000","http:research_data","httpevent"
20621,"CEPSW",10689,"2021-08-18T07:21:57.000+0000","http:research_data","httpevent"
20621,"CEPSW",10687,"2021-08-17T07:24:30.000+0000","http:research_data","httpevent"
20621,"CEPSW",10686,"2021-08-16T07:20:56.000+0000","http:research_data","httpevent"
20621,"CEPSW",10686,"2021-08-15T07:21:07.000+0000","http:research_data","httpevent"
20621,"CEPSW",10686,"2021-08-14T07:23:22.000+0000","http:research_data","httpevent"
20621,"CEPSW",10683,"2021-08-13T07:22:05.000+0000","http:research_data","httpevent"
20621,"CEPSW",10685,"2021-08-12T07:23:20.000+0000","http:research_data","httpevent"
20621,"CEPSW",10682,"2021-08-11T07:21:36.000+0000","http:research_data","httpevent"
20621,"CEPSW",10677,"2021-08-10T07:23:55.000+0000","http:research_data","httpevent"
20621,"CEPSW",10676,"2021-08-09T07:19:43.000+0000","http:research_data","httpevent"
20621,"CEPSW",10676,"2021-08-08T07:21:36.000+0000","http:research_data","httpevent"
20621,"CEPSW",10676,"2021-08-07T07:22:53.000+0000","http:research_data","httpevent"
20621,"CEPSW",10673,"2021-08-06T07:21:48.000+0000","http:research_data","httpevent"
20621,"CEPSW",10667,"2021-08-05T07:22:25.000+0000","http:research_data","httpevent"
20621,"CEPSW",10653,"2021-08-04T07:21:40.000+0000","http:research_data","httpevent"
20621,"CEPSW",10644,"2021-08-03T07:22:26.000+0000","http:research_data","httpevent"
20621,"CEPSW",10642,"2021-08-02T07:21:06.000+0000","http:research_data","httpevent"
20621,"CEPSW",10642,"2021-08-01T07:21:45.000+0000","http:research_data","httpevent"
20621,"CEPSW",10642,"2021-07-31T07:23:20.000+0000","http:research_data","httpevent"
20621,"CEPSW",10641,"2021-07-30T07:20:50.000+0000","http:research_data","httpevent"
20621,"CEPSW",10632,"2021-07-29T07:24:00.000+0000","http:research_data","httpevent"
20621,"CEPSW",10631,"2021-07-28T07:23:51.000+0000","http:research_data","httpevent"
20621,"CEPSW",10632,"2021-07-27T07:25:21.000+0000","http:research_data","httpevent"
20621,"CEPSW",10632,"2021-07-26T07:20:11.000+0000","http:research_data","httpevent"
20621,"CEPSW",10632,"2021-07-25T07:21:21.000+0000","http:research_data","httpevent"
20621,"CEPSW",10632,"2021-07-24T07:24:23.000+0000","http:research_data","httpevent"
20621,"CEPSW",10631,"2021-07-23T07:21:06.000+0000","http:research_data","httpevent"
20621,"CEPSW",10630,"2021-07-22T07:23:47.000+0000","http:research_data","httpevent"
20621,"CEPSW",10629,"2021-07-21T07:20:20.000+0000","http:research_data","httpevent"
20621,"CEPSW",10618,"2021-07-20T07:24:12.000+0000","http:research_data","httpevent"
20621,"CEPSW",10615,"2021-07-19T07:20:24.000+0000","http:research_data","httpevent"
20621,"CEPSW",10615,"2021-07-18T07:20:30.000+0000","http:research_data","httpevent"
20621,"CEPSW",10615,"2021-07-17T07:23:39.000+0000","http:research_data","httpevent"
20621,"CEPSW",10615,"2021-07-16T07:20:35.000+0000","http:research_data","httpevent"
20621,"CEPSW",10615,"2021-07-15T07:23:42.000+0000","http:research_data","httpevent"
20621,"CEPSW",10612,"2021-07-14T07:20:33.000+0000","http:research_data","httpevent"
20621,"CEPSW",10611,"2021-07-13T07:24:42.000+0000","http:research_data","httpevent"
20621,"CEPSW",10606,"2021-07-12T07:22:34.000+0000","http:research_data","httpevent"
20621,"CEPSW",10606,"2021-07-11T07:22:41.000+0000","http:research_data","httpevent"
20621,"CEPSW",10606,"2021-07-10T07:24:12.000+0000","http:research_data","httpevent"
20621,"CEPSW",10602,"2021-07-09T07:21:58.000+0000","http:research_data","httpevent"
20621,"CEPSW",10601,"2021-07-08T13:04:35.000+0000","http:research_data","httpevent"
20621,"CEPSW",10601,"2021-07-07T07:21:14.000+0000","http:research_data","httpevent"
20621,"CEPSW",10598,"2021-07-06T07:22:38.000+0000","http:research_data","httpevent"
20621,"CEPSW",10596,"2021-07-05T07:22:24.000+0000","http:research_data","httpevent"
20621,"CEPSW",10596,"2021-07-04T07:22:55.000+0000","http:research_data","httpevent"
20621,"CEPSW",10596,"2021-07-03T07:22:12.000+0000","http:research_data","httpevent"
20621,"CEPSW",10593,"2021-07-02T07:21:56.000+0000","http:research_data","httpevent"
